いでやなぞ数ならぬ身にかなはぬは人に負けじの心なりけり,"Everything is against me and yet I go on hating to lose.
The one thing I cannot overcome is a hatred of losing.",
わりなしや強きによらむ勝ち負けを心ひとつにいかがまかする,"A nod from you is all it takes to win? 
This somehow seems at odds with reality.",
あはれとて手をゆるせかし生き死にを君にまかする我身とならば,"Pity me yet once more and lead me to her, 
Assured that life and death are in your hands.",
花を見て春は暮らしつけふよりやしげきなげきのしたにまどはむ,"Spring went off with the blossoms that left the trees. 
I wander lost under trees in mournful leaf.",
けふぞ知る空をながむる気色にて花に心をうつしけりとも,"At last I understand. This mournful mien
Conceals a facile delight with showy blossoms.",
あはれてふ常ならぬ世の一言もいかなる人にかくる物ぞは,"When all is evanescence we all are sad, 
And whose affairs dose 'sad' most aptly describe?",
いける世の死には心にまかせねば聞かでややまむ君が一言,"How true. We live, we die, not as we ask,
And I must die without that one word 'sad.'",
手にかくる物にしあらば藤の花松よりまさる色を見ましや,"These blossoms, were they more within our reach, 
Might seem to be of finer hue than the pine.",
むらさきの色はかよへど藤の花心にえこそかからざりけれ,"It is the lavender of all such flowers, 
And yet it is not as I wish it were.",
竹河のその夜のことは思出づやしのぶばかりのふしはなけれど,"'Bamboo River,' not my favorite song, 
But somewhat striking, its effect last night.""",
流れてのたのめむなしき竹河に世はうきものと思ひ知りにき,"I looked to the bamboo river. It has run dry 
And left an arid, barren world behind it.",
うち捨ててつがひさりにし水鳥のかりのこの世にたちおくれけん,"She has left behind her mate, and these nestlings too. 
Why have they lingered in this uncertain world?",
いかでかく巣立ちけるぞと思ふにもうき水鳥の契をぞ知る,"I know now, as I see it leave the nest, 
How uncertain is the lot of the waterfowl.",
なくなくも羽うち着する君なくは我ぞ巣守になりははてまし,"Unsheltered by the wing of the grieving father, 
The nestling would surely have perished in the nest.",
見し人も宿もけぶりになりにしをなにとて我身消え残りけん,"She who was with me, the roof above are smoke. 
And why must I alone remain behind?",
世をいとふ心は山にかよへども八重立つ雲を君やへだつる,"Wearily, my soul goes off to your mountains, 
And cloud upon circling cloud holds my person back?",
あとたえて心すむとはなけれども世をうぢ山に宿をこそかれ,"I am not as free as I seem. Prom the gloom of the world 
I retreat only briefly to the Hill of Gloom.",
山おろしにたえぬ木の葉の露よりもあやなくもろき我涙かな,"From leaves that cannot withstand the mountain wind 
The dew is falling. My tears fall yet more freely.",
あさぼらけ家路も見えずたづね来し槙の尾山は霧こめてけり,"In the dawn I cannot see the path I took 
To find Oyama of the Pines in mist.",
雲のゐる嶺のかけ路を秋霧のいとゞ隔つるころにもあるかな,"Our mountain path, enshrouded whatever the season, 
Is now closed off by the deeper mist of autumn.",
橋姫の心をくみて高瀬さすさほのしづくに袖ぞぬれぬる,"Wet are my sleeves as the oars that work these shallows 
For my heart knows the heart of the lady at the bridge.",
さしかへる宇治の河おさ朝夕のしづくや袖をくたしはつらむ,"With sodden sleeves the boatman plies the river. 
So too these sleeves of mine, at mom, at night.",
目の前にこの世をそむく君よりもよそにわかるゝ玉ぞかなしき,"Sad are you, who have turned away from the world, 
But sadder still my soul, taking leave of you.",
命あらばそれとも見まし人知れぬ岩根にとめし松の生い末,"Had we but life, we could watch it, ever taller, 
The seedling pine unseen among the rocks.",
山風に霞吹きとく声はあれどへだてて見ゆるをちの白浪,"Parting the mist, a sound comes in on the wind, 
But waves of white, far out on the stream, roll between us.",
をちこちの汀になみは隔つともなを吹きかよへ宇治の河風,"On far shore and near, the waves may keep us apart. 
Come in all the same, O breeze of the river Uji!",
山桜にほふあたりに尋ね来ておなじかざしをおりてける哉,"I have come, the mountain cherries at their best, 
To break off sprays of blossom for my cap.",
かざしおる花のたよりに山がつの垣根を過ぎぬ春の旅人,"For sprays to break, the springtime wanderer pauses 
Before the rustic fence, and wanders on.",
我なくて草の庵りは荒れぬともこのひとことはかれじとぞ思,"I go, this hut of grass wil1 dry and fall. 
But this solemn undertaking must last forever.",
いかならむ世にかかれせむ長きよの契むすべる草のいほりは,"Your 'hut of grass' has sealed a pledge eternal. 
It will not fal1, though ages come and go.",
牡鹿なく秋の山ざといかならむ小萩が露のかかる夕ぐれ,"How is it in yon hills where the hart calls out 
On such an eve, and dew forms on the hagi?",
なみだのみ霧りふたがれる山里はまがきに鹿ぞもろ声になく,"A mist of tears blots out this mountain village, 
And at its rustic fence, the call of the deer.",
朝霧に友まどはせる鹿の音をおほかたにやはあはれとも聞く,"The call of the hart whose mate has strayed away 
In the morning mist―are there those whom it leaves unmoved?",
色かはる浅茅を見ても墨染にやつるる袖を思ひこそやれ,"The reeds, so sparse and fragile, have changed their color, 
To make me think of sleeves that now are black.",
色かはる袖をばつゆのやどりにてわが身ぞさらにをき所なき,"Upon this sleeve, changed though its color be, 
The dew finds refuge; there is no refuge for me.",
秋霧のはれぬ雲居にいとどしくこの世をかりと言ひ知らすらむ,"As I gaze at an autumn sky closed off by mists, 
Why must these birds proclaim that the world is fleeting?",
君なくて岩のかけ道絶えしより松の雪をもなにとかはみる,"For him, the mountain path has now been cut. 
How can we look on the pine we watched as we waited?",
奥山の松葉につもる雪とだに消えにし人を思はましかば,"Away in the hills, the snow departs from the pines 
But comes again. Ah, would it were so with him!",
雪ふかき山のかけはし君ならでまたふみかよふあとを見ぬかな,"Along the cliffs of these mountains, locked in snow, 
Are the tracks of only one. That one is you.",
つららとぢ駒ふみしだく山川をしるべしがてらまづや渡らむ,"My pony breaks the ice of the mountain river 
As I lead the way with tidings from him who follows.",
立ち寄らむ陰とたのみししゐが本むなしき床になりにける哉,"Beneath the oak I meant to search for shade. 
Now it has gone, and all is vanity.",
君がおる峰の蕨と見ましかば知られやせまし春のしるしも,"If he were here to pluck these mountain ferns, 
Then might we find in them a sign of spring.",
雪ふかき汀の小芹たがために摘みかはやさん親なしにして,"Without our father, how are we to praise 
The cress that sends its shoots through banks of snow?",
つてに見し宿の桜をこの春はかすみへだてずおりてかざさむ,"Last year along the way I saw those blossoms. 
This year, no mist between, I mean to have them.",
いづことかたづねておらむ墨染にかすみこめたる宿の桜を,"Our house is robed in densest mists of black. 
Who undertakes to guide you to its blossoms?",
あげまきに長き契をむすびこめおなじところによりもあはなむ,"We knot these braids in trefoil. As braided threads 
May our fates be joined, may we be together always.",
ぬきもあへずもろき涙の玉の緒に長き契をいかがむすばん,"No way to thread my tears, so fast they flow; 
As swiftly flows my life. Can such vows be?",
山里のあはれ知らるゝ声声にとりあつめたる朝ぼらけかな,"The things by which one knows the mountain village 
Are brought together in these voices of dawn.",
鳥の音も聞こえぬ山と思ひしを世のうきことはたづね来にけり,"Deserted mountain depths where no birds sing, 
I would have thought. But sorrow has come to visit.",
おなじ枝を分きて染めける山姫にいづれか深き色ととはばや,"My mountain ladies have dyed it colors twain. 
And which of the twain, please tel1 me, is the deeper?",
山姫の染むるこゝろは分かねどもうつろふ方や深きなるらん,"Whatever the 'ladies' meant, the answer is clear: 
The newer of these hues is far the deeper.",
をみなへし咲ける大野をふせぎつゝ心せばくやしめを結ふらむ,"All the wide field abloom with maiden flowers! 
Why must you string a rope to keep us out?",
霧ふかきあしたの原のをみなへし心をよせて見る人ぞ見る,"The maiden flowers on the misty morning field 
Are set aside for those who bestir themselves.",
しるべせし我やかへりてまどふべき心もゆかぬ明けぐれの道,"A futile night. The guide of yestereve 
Seems doomed to wander lost down the twilight road.",
かたがたにくらす心を思ひやれ人やりならぬ道にまどはば,"You walk a road you have chosen for yourself, 
While helplessly we stumble on in darkness.",
世のつねに思やすらむ露ふかき道の笹原わけて来つるも,"You cannot think that a trifling urge induced me 
To brave, for you, that tangled, dew-drenched path?",
小夜衣きてなれきとはいはずともかことばかりはかけずしもあらじ,"We did not share a bed, I hear you say. 
But we were together, that I must insist.",
へだてなき心ばかりは通ふともなれし紬とはかけじとぞ思ふ,"No barrier, perhaps, between our hearts; 
But say not that our sleeves caress each other.",
中絶えむものならなくに橋姫のかたしく袖や夜半にぬらさん,"The lady at the bridge may steep her sleeves 
In lonely midnight tears-but not for long.",
絶えせじのわがたのみにや宇治橋のはるけき中を待ちわたるべき,"That you will come again I do believe. 
But must I wait for visits far between?",
いつぞやも花のさかりにひとめ見し木のもとさへや秋はさびしき,"We saw yon trees in the spring, a blaze of flowers. 
Beneath them too sad autumn now has stolen.",
桜こそ思しらすれ咲きにほふ花も紅葉もつねならぬ世を,"With flowers that fade, with leaves that turn, they speak 
Most surely of a world where all is fleeting.",
いづこより秋は行けむ山里の紅葉のかげは過ぎうきものを,"Regretfully, we leave the autumn groves 
Whence autumn, unobserved, has slipped away.",
見し人もなき山里の岩垣に心ながくも這へる葛哉,"The vine yet clings to the stone-walled mountain village, 
Longer-lived than he whom once I knew.",
秋はててさびしさまさる木のもとを吹なすぐしそ峰の松風,"Blow not harshly, wind from the mountain pines, 
Through trees where sadness waxes as autumn wanes.",
若草のねみむものとは思はねどむすぼほれたる心ちこそすれ,"I do not propose to sleep among the young grasses. 
But ensnared in them I must confess to be.",
ながむるはおなじ雲井をいかなればおぼつかなさをそふる時雨ぞ,"The sky I see is the usual nighttime sky. 
Then why tonight do the showers increase my longing?",
あられふる深山の里は朝夕にながむる空もかきくらしつゝ,"Here in our hail-flogged village, deep in the mountains, 
The skies upon which we gaze are forever cloudy.",
霜さゆるみぎはの千鳥うちわびてなく音かなしき朝ぼらけかな,"Forlorn the dawn, when on the frosty bank 
The plovers sound their melancholy notes.",
あかつきの霜うちはらひ鳴ちどりもの思ふ人の心をや知る,"The plovers in the dawn, shaking off the frost: 
Do they call to the heart of one now sunk in grief?",
かきくもり日かげも見えぬ奥山に心をくらすころにもある哉,"In mountains deep, where clouds turn back the sun, 
Each day casts darker shadows upon my heart.",
くれなゐに落つる涙もかひなきはかたみの色をそめぬなりけり,"Uselessly they fall, these blood-red tears, 
For they do not dye these robes in black remembrance.",
をくれじと空行月をしたふかなつゐにすむべきこの世ならねば,"My heart goes after yon retreating moon. 
No home, this world m which to dwell forever.",
恋わびて死ぬるくすりのゆかしきに雪の山にや跡を消なまし,"Deep in the Snowy Mountains* would I vanish, 
In search of the brew that is death for those who love.",
来しかたを思ひいづるもはかなきを行すゑかけてなに頼むらん,"Unsure has been the road over which I look back. 
What can I know of the road that lies ahead?",
行すゑをみじかき物と思ひなば目のまへにだにそむかざらなん,"The road ahead must needs be short, you tell me? 
Then let us presume upon it while we may.",
君にとてあまたの春をつみしかば常を忘れぬ初蕨なり,"Through many a spring we plucked these shoots for him. 
Today remembrance bids us do as well.",
この春はたれにか見せむなき人のかたみに摘める嶺の早蕨,"And to whom shall I show these early ferns from the mountain, 
Plucked in remembrance of one who is no more?",
おる人の心に通ふ花なれや色には出でず下ににほへる,"This branch seems much in accord with him who breaks it. 
I catch a secret scent beneath the surface.",
見る人にかこと寄せける花の枝を心してこそおるべかりけれ,"I should have been more careful with my blossoms 
I offer fragrance, get imputations back.",
はかなしや霞の衣たちしまに花のひもとくおりも来にけり,"How quickly time does pass. You made and donned 
Your mourning robes, and now the blossoms open.",
見る人もあらしにまよふ山里にむかしおぼゆる花の香ぞする,"Here where no visitor comes save only the tempest, 
The scent of blossoms brings thoughts of days now gone.",
袖ふれし梅はかはらぬ匂ひにて根ごめうつろふ宿やことなる,"The fragrance lasts of the plum my sleeve has brushed. 
Uprooted now, must it dwell m a distant land?",
先に立つ涙の川に身を投げば人にをくれぬ命ならまし,"Tears came first. I should have flung myself into 
A stream of tears that would not have left me behind.",
身を没げむ涙の川に沈みても恋しき瀬瀬に忘れしもせじ,"Deep though one plunges into the river of tears, 
One comes upon occasional snags of remembrance.",
人はみないそぎたつめる袖のうらにひとり藻塩を垂るるあまかな,"And there they are, so busy getting ready, 
And wet are the sleeves of the solitary fishwife.",
塩垂るるあまのころもにことなれや浮きたる浪にぬるる我袖,"Is it drier, my sleeve, than the brine-wet sleeve of the fishwife? 
Sodden it is, from the waves upon which it floats.",
あり経ればうれしき瀬にもあひけるを身をうぢ河に投げてましかば,"You have lived to come upon these joyous days, 
And are you not glad Old Gloomy* did not get you?",
過ぎにしが恋しきことも忘れねどけふばたまづも行心かな,"We do not forget to look back at one now gone; 
But this day, of ail, our hearts must look ahead.",
ながむれば山より出でてゆく月も、よにすみわびて山にこそ入れ,"The moon comes forth from the mountain upon a world 
That offers no home. It goes again to the mountain.",
しなてるや鳰のみづうみに漕ぐ舟のまほならねどもあひ見し物を,"The boat setting forth on the undulant Lake of Loons, 
Though badly rigged, did somehow make a landfall.",
世のつねの垣根ににほふ花ならばこころのままにおりて見ましを,"If I had found it at a common hedge, 
I might have plucked it quite to suit my fancy.",
霜にあへず枯れにし園の菊なれど残りの色はあせずもある哉,"A single chrysanthemum, left in a withered garden, 
Withstands the frost, its color yet unfaded.",
今朝のまの色にやめでんをく露の消えぬにかゝる花と見る見る,"It lasts, I know, but as long as the dew upon it. 
Yet am I drawn to the hue that fades with the morning.",
よそへてぞ見るべかりける白露のちぎりかをきし朝顔の花,"Should I have taken the proffered morning glory 
With the silver dew the blessing, still upon it?",
消えぬまに枯れぬる花のはかなさにをくるゝ露は猶ぞまされる,"Forlorn the flower that fades with the dew upon it. 
Yet more forlorn the dew that is left behind.",
おほ空の月だにやどるわが宿に待よひすぎて見えぬ君かな,"Even the moon deigns to come to this dwelling of mine. 
The night draws on, we await a sign of you.",
山里の松のかげにもかくばかり身にしむ秋の風はなかりき,"Never, beneath the pines of that mountain village, 
Did I know the autumn winds to lash at me so.",
をみなへししほれぞまさる朝露のいかにをきける名残なるらん,"It droops, the maiden flower, as never before. 
The dew this morning has left it all too swiftly.",
大かたに聞かましものを日ぐらしの声うらめしき秋のくれ哉,"My sorrows would have their limits, were I yet there. 
The locust's call this autumn eve―I hate it!",
うちわたし世にゆるしなき関川をみなれそめけん名こそおしけれ,"Clandestine my rendezvous at Barrier River. 
No good this sudden departure will do for my name.",
深からずうへは見ゆれど関川のしたのかよひばたゆる物かは,"Viewed from above, its waters may seem shallow. 
But deep is Barrier River, its flow unceasing.",
いたづらに分けつる道の露しげみむかしおぼゆる秋の空哉,"An autumn sky, to remind me of days of old: 
I made my way in vain down a dew-drenched path.",
また人になれける紬の移り香をわが身にしめてうらみつる哉,"Most friendly it was of him to give to your sleeve 
The scent that maddens, sinks into the bones.",
みなれぬる中の衣とたのめしをかばかりにてやかけはなれなん,"The familiar robe has been a source of comfort. 
And now, for cause so paltry, must I lose it?",
むすびける契ことなる下紐をたゞひとすぢにうらみやはする,"I shall not go on always and always resenting 
The cord that now has bound you to another.",
やどりきと思ひ出でずは木のもとの旅寝もいかにさびしからまし,"Memories of nights beneath the ivy 
Bring comfort to the traveler's lonely sleep.",
荒れはつる朽木のもとをやどりきと思ひをきける程のかなしさ,"Sad must be the memory of lodging 
Beneath this rotting ivy-covered tree.",
穂に出でぬもの思ふらししのすゝき招くたもとの露しげくして,"The autumn grass is keeping something back. 
Beneath the dew, it beckons and it beckons.",
秋はつる野辺のけしきもしのすゝきほのめく風につけてこそ知れ,"Weakly, weakly the wind glides over the grasses. 
One knows that the moor is at the end of autumn.",
すべらきのかざしにおると藤の花をよばぬ枝に袖かけてけり,"Wisteria, thought I, to grace the august bonnet; 
And my sleeve has caught upon a high, high branch.",
よろづ世をかけてにほはん花なればけふをもあかぬ色とこそみれ,"Its fragrance shall last through all the centuries. 
We shall not then be weary of it today.",
君がためおれるかざしは紫の雲にをとらぬ花のけしきか,"The wisteria spray that graces the august bonnet 
Competes with the purple clouds of paradise.",
世のつねの色ともみえず雲居までたちのぼりたる藤浪の花,"It sends its cascade of flowers to the loftiest heights. 
Of a most uncommon hue is this wisteria.",
かほ鳥の声も聞しにかよふやとしげみを分けてけふぞ尋ぬる,"I had heard the call of that strange and lovely bird,
And parted the grasses, hoping to find its kin.",
見し人の形代ならば身にそへて恋しき瀬瀬のなで物にせむ,"The permanent loan, if you please, of a useful image, 
A handy memento, to take away the gloom.",
みそぎ川瀬瀬にいださんなで物を身にそふ影とたれか頼まん,"To float downstream afresh at each atonement, 
And yet to have forever at your side?",
しめ結ひし小萩がうへもまよはぬにいかなる露にうつる下葉ぞ,"Of the plighted hagi, the upper leaves seem quiet. 
What will have caused a change in the underleaves?",
宮城野の小萩がもとと知らませば露も心をわかずぞあらまし,"Had I known it to be of the meadow of Miyagi. 
With the fragile hagi I would have kept my faith.",
ひたふるにうれしからまし世の中にあらぬ所と思はましかば,"If I could think it a place apart from the world, 
In happy procession then might pass the days.",
浮世にはあらぬ所をもとめても君がさかりを見るよしもがな,"Though it be in a house apart from this gloomy world, 
I pray that the best may yet be mine to see.",
絶えはてぬ清水になどかなき人の面影をだにとどめざりけん,"They still flow on, these waters clear and clean. 
Can they not reflect the image of those now gone?",
さしとむるむぐらやしげき東屋のあまりほどふる雨そそぎかな,"Are there tangles of grass to hold me back, that I wait 
So long in the ram at the eaves of your eastern cottage?",
かたみぞと見るにつけては朝露の所せきまでぬるる袖哉,"I think to find her equal, and my sleeves 
Are deep in tears as the land in morning mist.",
やどり木は色かはりぬる秋なれどむかしおぼえてすめる月かな,"Autumn has come, the leaves of the ivy change; 
And bright as of old, the moon of memories.",
里の名もむかしながらに見し人のおもがはりせるねやの月影,"The village still calls itself Uji, and here in my rooms 
The moon streams in upon another face.",
まだふりぬ物にはあれど君がため深き心にまつと知らなん,"Our seedling pine has not known many years. 
I see for it, withal, a pine's long life.",
長き世を頼めても猶かなしきはたゞあす知らぬ命なりけり,"The promise is made for all the ages to come, 
But in these our lives we cannot be sure of the morrow.",
心をば嘆かざらまし命のみさだめなき世と思はましかば,"Were life alone uncertain of the morrow, 
Then might we count upon the heart of a man.",
よに知らずまどふべきかなさきに立つ涙も道をかきくらしつゝ,"What shall I do? These tears run on ahead 
And plunge the road I must go into utter darkness.",
涙をもほどなき袖にせきかねていかに別れをとゞむべき身ぞ,"So narrow my sleeves, they cannot take my tears. 
How then shall I make bold to keep you with me?",
宇治橋の長きちぎりは朽ちせじをあやぶむかたに心さはぐな,"No need to grieve. The Uji bridge stands firm. 
They too stand firm, the promises I have made you.",
絶え間のみ世にはあやうき宇治橋を朽ちせぬものと猶たのめとや,"The bridge has gaps, one crosses gingerly. 
Can one be sure it will not rot away?",
年経ともかはらむものか橘の小島のさきにちぎる心は,"A thousand years may pass, it will not waver, 
This vow I make in the lee of the Islet of Oranges.",
たち花の小島の色はかはらじをこのうき舟ぞゆくゑ知られぬ,"The colors remain, here on the Islet of Oranges. 
But where go I, a boat upon the waters?",
峰の雪みぎはの氷ふみわけて君にぞまどふ道はまどはず,"I pushed through snowy peaks, past icy shores, 
Dauntless all the way-O daunting one!",
降りみだれみぎはにこほる雪よりも中空にてぞわれは消ぬべき,"The snow that blows to the shore remains there, frozen. 
Yet worse my fate: I am caught, dissolve in midair.",
ながめやるそなたの雲も見えぬまで空さへくるゝころのわびしさ,"I gaze your way in search of the clouds above you. 
I see but darkness, so dreary these days of rain.",
水まさるをちの里人いかならむ晴れぬながめにかきくらすころ,"The long, dark rains go on, one's heart is dark. 
Will it be so in yon village of rising waters?",
里の名をわが身に知れば山城の宇治のわたりぞいとゞ住みうき,"'Gloom' is the name of Uji in Yamashiro. 
It speaks of the lives of us who dwell in its compass.",
かきくらし晴れせぬ峰のあま雲に浮きて世をふる身ともなさばや,"I wish to be as the cloud that darkens the peak. 
Better so than aimlessly drifting through life.",
つれづれと身をしる雨のをやまねば袖さへいとゞみかさまきりて,"The tedious days of rain, incessant rain, 
They speak to me of me. Yet wetter my sleeves.",
波こゆるころとも知らず末の松待つらむとのみ思ひけるかな,"It yet stands firm, the pine-clad mount of Sue, 
Thought I. And even then the waves engulfed it!",
いづくにか身をば捨てむと白雲のかゝらぬ山もなくなくぞゆく,"I weep, I go―to lose myself!―where soar 
No mountains but know the white of clinging clouds.",
嘆きわび身をば捨つとも亡き影にうき名流さむことをこそ思へ,"If in torment I cast myself away. 
My sullied name will drift on after me.",
からをだにうき世の中にとゞめずはいづこをはかと君もうらみむ,"Should I leave no trace behind in this gloomy world,
What target then would you have for your complaints?",
のちに又あひ見むことを思はなむこの世の夢に心まどはで,"We shall think of meeting in another world 
And not confuse ourselves with dreams of this.",
鐘の音の絶ゆるひゞきに音をそへてわが世つきぬと君に伝へよ,"Join my sobs to the fading toll of the bell, 
To let her know that the end of my life has come.",
忍び音や君もなくらむかひもなき死出のたおさに心かよはば,"It sings in the fields its muted song of the dead. 
Your muted sobs may have joined it―to no avail.",
橘のかほるあたりは郭公してこそなくべかりけれ,"Where orange blossoms summon memories 
The cuckoo now should sing most cautiously.",
われも又うきふる里をあれはてばたれ宿り木のかげをしのばむ,"Should even I, sad house, abandon you, 
Who then will remember the ivy that offered shelter?",
あはれ知る心は人にをくれねど数ならぬ身に消えつつぞふる,"Pray think me not less feeling than the others. 
But I am no one. Silent pass my days.",
つねなしとここら世を見るうき身だに人の知るまで嘆きやはする,"Yes, I know the sadness that all is fleeting. 
But I did not mean that you should hear my sighs.",
荻の葉に露ふきむすぶ秋風も夕ベぞわきて身にばしみける,"The autumn wind that brings the dew to the rushes, 
It chills, it saddens most when evening comes.",
女郎花みだるる野辺にまじるとも露のあだ名をわれにかけめや,"Now through a field of riotous maiden flowers 
I go, untouched by any drop of dew.",
花といへば名こそあだなれをみなへしなべての露にみだれやはする,"A flower whose name may suggest a want of judgment, 
It does not bend for every passing dew.",
旅寝して猶心みよをみなへしさかりの色にうつりうつらず,"Suppose you too have a nap among the flowers. 
Then may we see how well you resist their hues.",
宿かさばひと夜は寝なん大方の花にうつらぬ心なりとも,"I shall stay the night, if I have your invitation, 
Though common hues. I warn you, tempt me not.",
ありと見て手にはとられず見れば又ゆくゑもしらず消えしかげろふ,"I see the drake fly, take it up in my hand. 
Ah, here it is. I say―and it is gone.",
身を投げし涙の河のはやき瀬をしがらみかけて誰かとゞめし,"Into a torrent of tears I flung myself, 
And who put up the sluice that held me back?",
われかくてうき世の中にめぐるとも誰かは知らむ月の都に,"Who in the city, now bathed in the light of the moon, 
Will know that I yet drift on through the gloomy world?",
あだし野の風になびくな女郎花われしめ結はん道遠くとも,"O maiden flower, bend not to Adashino's gales. 
I came the long road to make for you a windbreak.",
うつしうへて思みだれぬ女郎花うき世をそむく草の庵に,"We have brought the maiden flower to a hut of grass 
Away from the world, and yet the world torments it.",
松虫の声をたづねて来つれどもまた萩原の露にまどひぬ,"'I wait,' said the voice from the pines; and I have come 
And find myself wandering lost through dew-drenched reeds.",
秋の野の露わけきたる狩衣むぐらしげれる宿にかこつな,"Though the dew on the autumn moors may have wet your sleeves, 
You do wrong, O hunter to blame our weed-grown lodgings.",
ふかき夜の月をあはれと見ぬ人や山の端ちかき宿にとまらぬ,"A stranger to the late-night moon in its glory 
That he now disdains our house at the mountain ridge?",
山の端に入まで月をながめ見んねやの板間もしるしありやと,"I shall watch till the moon goes behind the mountain ridge, 
To see how it slips through the boards that roof your chamber.",
忘られぬ昔のことも笛竹のつらきふしにも音ぞ泣かれける,"Ancient things came back, I wept aloud 
At koto and flute and a lady's haughty ways.",
笛の音に昔のこともしのばれてかへりし程も袖ぞぬれにし,"With the voice of your flute came thoughts of long ago, 
And tears wet my sleeve, and sped you on your way.",
はかなくて世にふる河のうき瀬には尋もゆかじ二本の杉,"On shoals unsought, I ask no further view 
Of cedars twain beside that ancient river.",
ふる河の杉の本だち知らねども過にし人によそへてぞ見る,"I know not the roots of the tree by the ancient river, 
But it takes the place, for me. of one now gone.",
心には秋の夕をわかねどもながむる袖に露ぞみだるゝ,,
山里の秋の夜ふかきあはれをももの思ふ人はこそ知れ,"In a mountain village, deep in the autumn night, 
A lady who understands should understand.",
憂物と思もしらですぐす身を物おもふ人と人は知りけり,"The gloom of the world has been no part of my life,
And how shall you call me one who understands?",
亡きものに身をも人をも思つゝ捨てし世をぞさらに捨てつる,"A world I once renounced, for they and I 
Had come to nothing, I now renounce again,",
かぎりぞと思なりにし世間を返返もそむきぬるかな,"I thought that I should see the world no more, 
And now, once more, 'no more' is my resolve.",
岸遠く漕はなるらむあま舟に乗をくれじといそがるゝかな,"Make haste, make haste, lest I be left behind. 
The fisher boat even now rows far from the shore.",
心こそうき世の岸をはなるれど行ゑも知らぬあまのうき木を,"My soul may have left the shores of this gloomy world. 
But on driftwood it floats, who knows to what far shore?",
木枯の吹にし山のふもとには立かくすべきかげだにぞなき,"Harsh the winds that come down these mountain slopes. 
Our trees are bare. They give not shade or shelter.",
待人もあらじとおもふ山里の梢を見つゝ猶ぞ過うき,"Mountain trees, I know, where none awaits me; 
And yet I cannot easily pass them by.",
大かたの世を背きける君なれど厭ふによせて身こそつらけれ,"You have chosen to turn your back upon the world. 
It pains me to think that I have been the occasion.",
かきくらす野山の雪をながめてもふりにしことぞけふもかなしき,"I gaze at snow that swirls over mountain and moor, 
And things long gone have still the power to sadden.",
山里の雪間の若菜つみばやし猶おいさきの頼まるゝかな,"Their prize these shoots that break through the mountain snows. 
My joy the abundant years you have before you.",
雪ふかき野辺の若菜も今よりは君がためにぞ年もつむべき,"On drifted moors I shall gather early shoots. 
May years of your life add to years, as snow upon snow.",
袖ふれし人こそ見えね花の香のそれかとにほふ春の明ぼの,"He whose sleeve brushed mine is here no more, 
And yet is here in the scent of the dawning of spring.",
見し人は影もとまらぬ水の上に落そふ涙いとゞせきあへず,"I cannot halt the tears that join the flow 
Of waters that gave her image, and do so no more.",
尼衣かはれる身にやありし世のかたみに袖をかけてしのばん,"Shall I, having taken the habit of the nun, 
Now change to robes of remembrance, think of the past?",
法の師と尋ぬる道をしるべにて思はぬ山にふみまどふかな,"I lost my way in the hills, having taken a road 
That would lead. I hope, to a teacher of the Law.",
